src,dest
FZD5,RYK
FZD6,DVL1
FZD6,DVL2
FZD6,DVL3
FZD6,FZD7
FZD6,FZD8
FZD6,FZD9
FZD6,LRP5
FZD6,LRP6
FZD6,PLCB1
FZD6,PLCB2
FZD6,PLCB3
FZD6,PLCB4
FZD6,ROR1
FZD6,ROR2
FZD6,RYK
FZD7,DVL1
FZD7,DVL2
FZD7,DVL3
FZD7,FZD8
FZD7,FZD9
FZD7,LRP5
FZD7,LRP6
FZD7,PLCB1
FZD7,PLCB2
FZD7,PLCB3
FZD7,PLCB4
FZD7,ROR1
FZD7,ROR2
FZD7,RYK
FZD8,DVL1
FZD8,DVL2
FZD8,DVL3
FZD8,FZD9
FZD8,LRP5
FZD8,LRP6
FZD8,PLCB1
FZD8,PLCB2
FZD8,PLCB3
FZD8,PLCB4
FZD8,ROR1
FZD8,ROR2
FZD8,RYK
FZD9,DVL1
FZD9,DVL2
FZD9,DVL3
FZD9,LRP5
FZD9,LRP6
FZD9,PLCB1
FZD9,PLCB2
FZD9,PLCB3
FZD9,PLCB4
FZD9,ROR1
FZD9,ROR2
FZD9,RYK
GAB1,PIK3CA
GAB1,PIK3CB
GAB1,PIK3CD
GAB1,PIK3R1
GAB1,PIK3R2
GAB1,PIK3R3
GAB1,SOS1
GAB1,SOS2
GAB2,PIK3CA
GAB2,PIK3CB
GAB2,PIK3CD
GAB2,PIK3R1
GAB2,PIK3R2
GAB2,PIK3R3
GAB2,SOS1
GAB2,SOS2
GABBR1,GNAI1
GABBR1,GNAI2
GABBR1,GNAI3
GABBR1,GNAO1
GABBR2,GNAI1
GABBR2,GNAI2
GABBR2,GNAI3
GABBR2,GNAO1
GADD45A,CCNB1
GADD45A,CCNB2
GADD45A,CDK1
GADD45A,MAP3K4
GADD45B,CCNB1
GADD45B,CCNB2
GADD45B,CDK1
GADD45B,MAP3K4
GADD45G,CCNB1
GADD45G,CCNB2
GADD45G,CDK1
GADD45G,MAP3K4
GATA4,SRF
GCG,ADCYAP1R1
GCG,ADORA2A
GCG,ADRB1
GCG,DRD1
GCG,DRD5
GCG,FSHR
GCG,GCGR
GCG,GIPR
GCG,GLP1R
GCG,HTR4
GCG,HTR6
GCG,LHCGR
GCG,MC2R
GCG,NPR1
GCG,PTGER2
GCG,TSHR
GCG,VIPR2
GCGR,GNAQ
GCGR,GNAS
GDF5,AMHR2
GDF5,BMPR1A
GDF5,BMPR1B
GDF5,BMPR2
GDF6,AMHR2
GDF6,BMPR1A
GDF6,BMPR1B
GDF6,BMPR2
GDF7,AMHR2
GDF7,BMPR1A
GDF7,BMPR1B
GDF7,BMPR2
GDNF,EGFR
GDNF,ERBB2
GDNF,ERBB3
GDNF,ERBB4
GDNF,FGFR1
GDNF,FGFR2
GDNF,FGFR3
GDNF,FGFR4
GDNF,FLT1
GDNF,FLT4
GDNF,KDR
GDNF,MET
GDNF,MST1R
GDNF,NTRK1
GDNF,NTRK2
GDNF,NTRK3
GDNF,PDGFRA
GDNF,PDGFRB
GDNF,RET
GH1,CNTFR
GH1,CSF2RB
GH1,CSF3R
GH1,EGFR
GH1,EPOR
GH1,GHR
GH1,IFNAR1
GH1,IFNAR2
GH1,IFNGR1
GH1,IFNGR2
GH1,IFNLR1
GH1,IL10RA
GH1,IL10RB
GH1,IL11RA
GH1,IL12RB1
GH1,IL12RB2
GH1,IL15RA
GH1,IL20RA
GH1,IL20RB
GH1,IL21R
GH1,IL22RA1
GH1,IL22RA2
GH1,IL23R
GH1,IL27RA
GH1,IL2RA
GH1,IL2RB
GH1,IL4R
GH1,IL5RA
GH1,IL6R
GH1,IL6ST
GH1,IL7R
GH1,JAK1
GH1,JAK2
GH1,JAK3
GH1,LEPR
GH1,LIFR
GH1,MPL
GH1,OSMR
GH1,PDGFRA
GH1,PDGFRB
GH1,PRLR
GH2,CNTFR
GH2,CSF2RB
GH2,CSF3R
GH2,EGFR
GH2,EPOR
GH2,GHR
GH2,IFNAR1
GH2,IFNAR2
GH2,IFNGR1
GH2,IFNGR2
GH2,IFNLR1
GH2,IL10RA
GH2,IL10RB
GH2,IL11RA
GH2,IL12RB1
GH2,IL12RB2
GH2,IL15RA
GH2,IL20RA
GH2,IL20RB
GH2,IL21R
GH2,IL22RA1
GH2,IL22RA2
GH2,IL23R
GH2,IL27RA
GH2,IL2RA
GH2,IL2RB
GH2,IL4R
GH2,IL5RA
GH2,IL6R
GH2,IL6ST
GH2,IL7R
GH2,JAK1
GH2,JAK2
GH2,JAK3
GH2,LEPR
GH2,LIFR
GH2,MPL
GH2,OSMR
GH2,PDGFRA
GH2,PDGFRB
GH2,PRLR
GHR,IFNAR1
GHR,IFNAR2
GHR,IL2RA
GHR,IL2RB
GHR,IL4R
GHR,IL6R
GHR,IL7R
GHR,JAK1
GHR,JAK2
GHR,JAK3
GHR,OSMR
GHR,PRLR
GHR,TYK2
GHRL,ADORA1
GHRL,ADRB2
GHRL,CHRM1
GHRL,CHRM2
GHRL,DRD2
GHRL,EDNRA
GHRL,FFAR2
GHRL,GABBR1
GHRL,GABBR2
GHRL,GHSR
GHRL,HCAR1
GHRL,HCAR2
GHRL,HCAR3
GHRL,HTR1A
GHRL,HTR1B
GHRL,HTR1D
GHRL,HTR1E
GHRL,HTR1F
GHRL,NPY1R
GHRL,OXTR
GHRL,PTGER3
GHRL,SSTR1
GHRL,SSTR2
GHRL,SSTR5
GHRL,SUCNR1
GHSR,GNAI1
GHSR,GNAI2
GHSR,GNAI3
GIP,ADCYAP1R1
GIP,ADORA2A
GIP,ADRB1
GIP,DRD1
GIP,DRD5
GIP,FSHR
GIP,GIPR
GIP,GLP1R
GIP,HTR4
GIP,HTR6
GIP,LHCGR
GIP,MC2R
GIP,NPR1
GIP,PTGER2
GIP,TSHR
GIP,VIPR2
GIPR,GNAS
GLI1,BCL2
GLI1,CCND1
GLI1,CCND2
GLI1,HHIP
GLI1,KIF7
GLI1,PTCH1
GLI1,PTCH2
GLI1,SUFU
GLI2,BCL2
GLI2,CCND1
GLI2,CCND2
GLI2,HHIP
GLI2,KIF7
GLI2,PTCH1
GLI2,PTCH2
GLI2,SUFU
GLI3,BCL2
GLI3,CCND1
GLI3,CCND2
GLI3,GLI1
GLI3,HHIP
GLI3,KIF7
GLI3,PTCH1
GLI3,PTCH2
GLI3,SUFU
GLP1R,GNAS
GNA11,PLCB1
GNA11,PLCB2
GNA11,PLCB3
GNA11,PLCB4
GNA12,PTK2B
GNA12,RASA2
GNA12,RHOA
GNA13,CAMK4
GNA13,PIK3CG
GNA13,PIK3R5
GNA13,PIK3R6
GNA13,RHOA
GNA14,PLCB1
GNA14,PLCB2
GNA14,PLCB3
GNA14,PLCB4
GNA15,PLCB1
GNA15,PLCB2
GNA15,PLCB3
GNA15,PLCB4
GNAI1,ADCY1
GNAI1,ADCY10
GNAI1,ADCY2
GNAI1,ADCY3
GNAI1,ADCY4
GNAI1,ADCY5
GNAI1,ADCY6
GNAI1,ADCY7
GNAI1,ADCY8
GNAI1,ADCY9
GNAI1,FGR
GNAI1,GNB1
GNAI1,GNB2
GNAI1,GNB3
GNAI1,GNB4
GNAI1,GNB5
GNAI1,GNG10
GNAI1,GNG11
GNAI1,GNG12
GNAI1,GNG13
GNAI1,GNG2
GNAI1,GNG3
GNAI1,GNG4
GNAI1,GNG5
GNAI1,GNG7
GNAI1,GNG8
GNAI1,GNGT1
GNAI1,GNGT2
GNAI1,HCK
GNAI1,HRAS
GNAI1,KCNJ3
GNAI1,KCNJ5
GNAI1,KCNJ6
GNAI1,KCNJ9
GNAI1,KRAS
GNAI1,LYN
GNAI1,NOS3
GNAI1,NRAS
GNAI1,PIK3CA
GNAI1,PIK3CB
GNAI1,PIK3CD
GNAI1,PIK3CG
GNAI1,PIK3R1
GNAI1,PIK3R2
GNAI1,PIK3R3
GNAI1,PIK3R5
GNAI1,PIK3R6
GNAI1,PLCB1
GNAI1,PLCB2
GNAI1,PLCB3
GNAI1,PLCB4
GNAI1,PRKCE
GNAI1,SRC
GNAI2,ADCY1
GNAI2,ADCY10
GNAI2,ADCY2
GNAI2,ADCY3
GNAI2,ADCY4
GNAI2,ADCY5
GNAI2,ADCY6
GNAI2,ADCY7
GNAI2,ADCY8
GNAI2,ADCY9
GNAI2,FGR
GNAI2,GNB1
GNAI2,GNB2
GNAI2,GNB3
GNAI2,GNB4
GNAI2,GNB5
GNAI2,GNG10
GNAI2,GNG11
GNAI2,GNG12
GNAI2,GNG13
GNAI2,GNG2
GNAI2,GNG3
GNAI2,GNG4
GNAI2,GNG5
GNAI2,GNG7
GNAI2,GNG8
GNAI2,GNGT1
GNAI2,GNGT2
GNAI2,HCK
GNAI2,HRAS
GNAI2,KCNJ3
GNAI2,KCNJ5
GNAI2,KCNJ6
GNAI2,KCNJ9
GNAI2,KRAS
GNAI2,LYN
GNAI2,NOS3
GNAI2,NRAS
GNAI2,PIK3CA
GNAI2,PIK3CB
GNAI2,PIK3CD
GNAI2,PIK3CG
GNAI2,PIK3R1
GNAI2,PIK3R2
GNAI2,PIK3R3
GNAI2,PIK3R5
GNAI2,PIK3R6
GNAI2,PLCB1
GNAI2,PLCB2
GNAI2,PLCB3
GNAI2,PLCB4
GNAI2,PRKCE
GNAI2,SRC
GNAI3,ADCY1
GNAI3,ADCY10
GNAI3,ADCY2
GNAI3,ADCY3
GNAI3,ADCY4
GNAI3,ADCY5
GNAI3,ADCY6
GNAI3,ADCY7
GNAI3,ADCY8
GNAI3,ADCY9
GNAI3,FGR
GNAI3,GNB1
GNAI3,GNB2
GNAI3,GNB3
GNAI3,GNB4
GNAI3,GNB5
GNAI3,GNG10
GNAI3,GNG11
GNAI3,GNG12
GNAI3,GNG13
GNAI3,GNG2
GNAI3,GNG3
GNAI3,GNG4
GNAI3,GNG5
GNAI3,GNG7
GNAI3,GNG8
GNAI3,GNGT1
GNAI3,GNGT2
GNAI3,HCK
GNAI3,HRAS
GNAI3,KCNJ3
GNAI3,KCNJ5
GNAI3,KCNJ6
GNAI3,KCNJ9
GNAI3,KRAS
GNAI3,LYN
GNAI3,NOS3
GNAI3,NRAS
GNAI3,PIK3CA
GNAI3,PIK3CB
GNAI3,PIK3CD
GNAI3,PIK3CG
GNAI3,PIK3R1
GNAI3,PIK3R2
GNAI3,PIK3R3
GNAI3,PIK3R5
GNAI3,PIK3R6
GNAI3,PLCB1
GNAI3,PLCB2
GNAI3,PLCB3
GNAI3,PLCB4
GNAI3,PRKCE
GNAI3,SRC
GNAL,ADCY1
GNAL,ADCY2
GNAL,ADCY3
GNAL,ADCY4
GNAL,ADCY7
GNAL,ADCY8
GNAL,ADCY9
GNAO1,ADCY1
GNAO1,ADCY2
GNAO1,ADCY3
GNAO1,ADCY4
GNAO1,ADCY5
GNAO1,ADCY6
GNAO1,ADCY7
GNAO1,ADCY8
GNAO1,ADCY9
GNAO1,GNB1
GNAO1,GNB2
GNAO1,GNB3
GNAO1,GNB4
GNAO1,GNB5
GNAO1,GNG10
GNAO1,GNG11
GNAO1,GNG12
GNAO1,GNG13
GNAO1,GNG2
GNAO1,GNG3
GNAO1,GNG4
GNAO1,GNG5
GNAO1,GNG7
GNAO1,GNG8
GNAO1,GNGT1
GNAO1,GNGT2
GNAO1,KCNJ3
GNAO1,KCNJ5
GNAO1,KCNJ6
GNAO1,KCNJ9
GNAO1,PIK3CG
GNAO1,PIK3R5
GNAO1,PIK3R6
GNAO1,PLCB1
GNAO1,PLCB2
GNAO1,PLCB3
GNAO1,PLCB4
GNAO1,SRC
GNAQ,HRAS
GNAQ,KCNJ12
GNAQ,KCNJ14
GNAQ,KCNJ18
GNAQ,KCNJ2
GNAQ,KCNJ4
GNAQ,KRAS
GNAQ,MRAS
GNAQ,NRAS
GNAQ,PLCB1
GNAQ,PLCB2
GNAQ,PLCB3
GNAQ,PLCB4
GNAQ,PLCG1
GNAQ,PLCG2
GNAQ,PRKAA1
GNAQ,PRKAA2
GNAQ,PRKAB1
GNAQ,PRKAB2
GNAQ,PRKAG1
GNAQ,PRKAG2
GNAQ,PRKAG3
GNAQ,RRAS
GNAQ,RRAS2
GNAS,ADCY1
GNAS,ADCY2
GNAS,ADCY3
GNAS,ADCY4
GNAS,ADCY5
GNAS,ADCY6
GNAS,ADCY7
GNAS,ADCY8
GNAS,ADCY9
GNAS,GNB1
GNAS,GNB2
GNAS,GNB3
GNAS,GNB4
GNAS,GNB5
GNAS,GNG10
GNAS,GNG11
GNAS,GNG12
GNAS,GNG13
GNAS,GNG2
GNAS,GNG3
GNAS,GNG4
GNAS,GNG5
GNAS,GNG7
GNAS,GNG8
GNAS,GNGT1
GNAS,GNGT2
GNAS,SRC
GNB1,ADCY1
GNB1,ADCY10
GNB1,ADCY2
GNB1,ADCY3
GNB1,ADCY4
GNB1,ADCY5
GNB1,ADCY6
GNB1,ADCY7
GNB1,ADCY8
GNB1,ADCY9
GNB1,CAMK4
GNB1,GNB2
GNB1,GNB3
GNB1,GNB4
GNB1,GNG10
GNB1,GNG11
GNB1,GNG12
GNB1,GNG13
GNB1,GNG2
GNB1,GNG3
GNB1,GNG4
GNB1,GNG5
GNB1,GNG7
GNB1,GNG8
GNB1,GNGT1
GNB1,GNGT2
GNB1,HRAS
GNB1,KRAS
GNB1,LPAR2
GNB1,LPAR5
GNB1,MRAS
GNB1,NRAS
GNB1,PIK3CA
GNB1,PIK3CB
GNB1,PIK3CD
GNB1,PIK3CG
GNB1,PIK3R1
GNB1,PIK3R2
GNB1,PIK3R3
GNB1,PIK3R5
GNB1,PIK3R6
GNB1,PLCB1
GNB1,PLCB2
GNB1,PLCB3
GNB1,PLCB4
GNB1,PLCG1
GNB1,PLCG2
GNB1,PREX1
GNB1,PRKAA1
GNB1,PRKAA2
GNB1,PRKAB1
GNB1,PRKAB2
GNB1,PRKAG1
GNB1,PRKAG2
GNB1,PRKAG3
GNB1,PRKCE
GNB1,RASGRF1
GNB1,RASGRF2
GNB1,RRAS
GNB1,RRAS2
GNB2,ADCY1
GNB2,ADCY10
GNB2,ADCY2
GNB2,ADCY3
GNB2,ADCY4
GNB2,ADCY5
GNB2,ADCY6
GNB2,ADCY7
GNB2,ADCY8
GNB2,ADCY9
GNB2,CAMK4
GNB2,GNB3
GNB2,GNB4
GNB2,GNG10
GNB2,GNG11
GNB2,GNG12
GNB2,GNG13
GNB2,GNG2
GNB2,GNG3
GNB2,GNG4
GNB2,GNG5
GNB2,GNG7
GNB2,GNG8
GNB2,GNGT1
GNB2,GNGT2
GNB2,HRAS
GNB2,KRAS
GNB2,LPAR2
GNB2,LPAR5
GNB2,MRAS
GNB2,NRAS
GNB2,PIK3CA
GNB2,PIK3CB
GNB2,PIK3CD
GNB2,PIK3CG
GNB2,PIK3R1
GNB2,PIK3R2
GNB2,PIK3R3
GNB2,PIK3R5
GNB2,PIK3R6
GNB2,PLCB1
GNB2,PLCB2
GNB2,PLCB3
GNB2,PLCB4
GNB2,PLCG1
GNB2,PLCG2
GNB2,PREX1
GNB2,PRKAA1
GNB2,PRKAA2
GNB2,PRKAB1
GNB2,PRKAB2
GNB2,PRKAG1
GNB2,PRKAG2
GNB2,PRKAG3
GNB2,PRKCE
GNB2,RASGRF1
GNB2,RASGRF2
GNB2,RRAS
GNB2,RRAS2
GNB3,ADCY1
GNB3,ADCY10
GNB3,ADCY2
GNB3,ADCY3
GNB3,ADCY4
GNB3,ADCY5
GNB3,ADCY6
GNB3,ADCY7
GNB3,ADCY8
GNB3,ADCY9
GNB3,CAMK4
GNB3,GNB4
GNB3,GNG10
GNB3,GNG11
GNB3,GNG12
GNB3,GNG13
GNB3,GNG2
GNB3,GNG3
GNB3,GNG4
GNB3,GNG5
GNB3,GNG7
GNB3,GNG8
GNB3,GNGT1
GNB3,GNGT2
GNB3,HRAS
GNB3,KRAS
GNB3,LPAR2
GNB3,LPAR5
GNB3,MRAS
GNB3,NRAS
GNB3,PIK3CA
GNB3,PIK3CB
GNB3,PIK3CD
GNB3,PIK3CG
GNB3,PIK3R1
GNB3,PIK3R2
GNB3,PIK3R3
GNB3,PIK3R5
GNB3,PIK3R6
GNB3,PLCB1
GNB3,PLCB2
GNB3,PLCB3
GNB3,PLCB4
GNB3,PLCG1
GNB3,PLCG2
GNB3,PREX1
GNB3,PRKAA1
GNB3,PRKAA2
GNB3,PRKAB1
GNB3,PRKAB2
GNB3,PRKAG1
GNB3,PRKAG2
GNB3,PRKAG3
GNB3,PRKCE
GNB3,RASGRF1
GNB3,RASGRF2
GNB3,RRAS
GNB3,RRAS2
GNB4,ADCY1
GNB4,ADCY10
GNB4,ADCY2
GNB4,ADCY3
GNB4,ADCY4
GNB4,ADCY5
GNB4,ADCY6
GNB4,ADCY7
GNB4,ADCY8
GNB4,ADCY9
GNB4,CAMK4
GNB4,GNG8
GNB4,HRAS
GNB4,KRAS
GNB4,LPAR2
GNB4,MRAS
GNB4,NRAS
GNB4,PIK3CA
GNB4,PIK3CB
GNB4,PIK3CD
GNB4,PIK3CG
GNB4,PIK3R1
GNB4,PIK3R2
GNB4,PIK3R3
GNB4,PIK3R5
GNB4,PIK3R6
GNB4,PLCB1
GNB4,PLCB2
GNB4,PLCB3
GNB4,PLCB4
GNB4,PLCG1
GNB4,PLCG2
GNB4,PREX1
GNB4,PRKAA1
GNB4,PRKAA2
GNB4,PRKAB1
GNB4,PRKAB2
GNB4,PRKAG1
GNB4,PRKAG2
GNB4,PRKAG3
GNB4,PRKCE
GNB4,RASGRF1
GNB4,RASGRF2
GNB4,RRAS
GNB4,RRAS2
GNB5,ADCY1
GNB5,ADCY10
GNB5,ADCY2
GNB5,ADCY3
GNB5,ADCY4
GNB5,ADCY5
GNB5,ADCY6
GNB5,ADCY7
GNB5,ADCY8
GNB5,ADCY9
GNB5,CAMK4
GNB5,CHRM1
GNB5,CHRM2
GNB5,F2R
GNB5,GNB1
GNB5,GNB2
GNB5,GNB3
GNB5,GNB4
GNB5,GNG10
GNB5,GNG11
GNB5,GNG12
GNB5,GNG13
GNB5,GNG2
GNB5,GNG3
GNB5,GNG4
GNB5,GNG5
GNB5,GNG7
GNB5,GNG8
GNB5,GNGT1
GNB5,GNGT2
GNB5,HRAS
GNB5,KRAS
GNB5,LPAR1
GNB5,LPAR2
GNB5,LPAR3
GNB5,LPAR5
GNB5,MRAS
GNB5,NRAS
GNB5,PIK3CA
GNB5,PIK3CB
GNB5,PIK3CD
GNB5,PIK3CG
GNB5,PIK3R1
GNB5,PIK3R2
GNB5,PIK3R3
GNB5,PIK3R5
GNB5,PIK3R6
GNB5,PLCB1
GNB5,PLCB2
GNB5,PLCB3
GNB5,PLCB4
GNB5,PLCG1
GNB5,PLCG2
GNB5,PREX1
GNB5,PRKAA1
GNB5,PRKAA2
GNB5,PRKAB1
GNB5,PRKAB2
GNB5,PRKAG1
GNB5,PRKAG2
GNB5,PRKAG3
GNB5,PRKCE
GNB5,RASGRF1
GNB5,RASGRF2
GNB5,RRAS
GNB5,RRAS2
GNG10,ADCY1
GNG10,ADCY10
GNG10,ADCY2
GNG10,ADCY3
GNG10,ADCY4
GNG10,ADCY5
GNG10,ADCY6
GNG10,ADCY7
GNG10,ADCY8
GNG10,ADCY9
GNG10,CAMK4
GNG10,GNB4
GNG10,GNG11
GNG10,GNG12
GNG10,GNG13
GNG10,GNG2
GNG10,GNG8
GNG10,GNGT1
GNG10,GNGT2
GNG10,HRAS
GNG10,KRAS
GNG10,LPAR2
GNG10,LPAR5
GNG10,MRAS
GNG10,NRAS
GNG10,PIK3CA
GNG10,PIK3CB
GNG10,PIK3CD
GNG10,PIK3CG
GNG10,PIK3R1
GNG10,PIK3R2
GNG10,PIK3R3
GNG10,PIK3R5
GNG10,PIK3R6
GNG10,PLCB1
GNG10,PLCB2
GNG10,PLCB3
GNG10,PLCB4
GNG10,PLCG1
GNG10,PLCG2
GNG10,PREX1
GNG10,PRKAA1
GNG10,PRKAA2
GNG10,PRKAB1
GNG10,PRKAB2
GNG10,PRKAG1
GNG10,PRKAG2
GNG10,PRKAG3
GNG10,PRKCE
GNG10,RASGRF1
GNG10,RASGRF2
GNG10,RRAS
GNG10,RRAS2
GNG11,ADCY1
GNG11,ADCY10
GNG11,ADCY2
GNG11,ADCY3
GNG11,ADCY4
GNG11,ADCY5
GNG11,ADCY6
GNG11,ADCY7
GNG11,ADCY8
GNG11,ADCY9
GNG11,CAMK4
GNG11,GNB4
GNG11,GNG12
GNG11,GNG13
GNG11,GNG2
GNG11,GNG8
GNG11,GNGT1
GNG11,GNGT2
GNG11,HRAS
GNG11,KRAS
GNG11,LPAR2
GNG11,LPAR5
GNG11,MRAS
GNG11,NRAS
GNG11,PIK3CA
GNG11,PIK3CB
GNG11,PIK3CD
GNG11,PIK3CG
GNG11,PIK3R1
GNG11,PIK3R2
GNG11,PIK3R3
GNG11,PIK3R5
GNG11,PIK3R6
GNG11,PLCB1
GNG11,PLCB2
GNG11,PLCB3
GNG11,PLCB4
GNG11,PLCG1
GNG11,PLCG2
GNG11,PREX1
GNG11,PRKAA1
GNG11,PRKAA2
GNG11,PRKAB1
GNG11,PRKAB2
GNG11,PRKAG1
GNG11,PRKAG2
GNG11,PRKAG3
GNG11,PRKCE
GNG11,RASGRF1
GNG11,RASGRF2
GNG11,RRAS
GNG11,RRAS2
GNG12,ADCY1
GNG12,ADCY10
GNG12,ADCY2
GNG12,ADCY3
GNG12,ADCY4
GNG12,ADCY5
GNG12,ADCY6
GNG12,ADCY7
GNG12,ADCY8
GNG12,ADCY9
GNG12,CAMK4
GNG12,GNB4
GNG12,GNG8
GNG12,HRAS
GNG12,KRAS
GNG12,LPAR2
GNG12,LPAR5
GNG12,MRAS
GNG12,NRAS
GNG12,PIK3CA
GNG12,PIK3CB
GNG12,PIK3CD
GNG12,PIK3CG
GNG12,PIK3R1
GNG12,PIK3R2
GNG12,PIK3R3
GNG12,PIK3R5
GNG12,PIK3R6
GNG12,PLCB1
GNG12,PLCB2
GNG12,PLCB3
GNG12,PLCB4
GNG12,PLCG1
GNG12,PLCG2
GNG12,PREX1
GNG12,PRKAA1
GNG12,PRKAA2
GNG12,PRKAB1
GNG12,PRKAB2
GNG12,PRKAG1
GNG12,PRKAG2
GNG12,PRKAG3
GNG12,PRKCE
GNG12,RASA2
GNG12,RASGRF1
GNG12,RASGRF2
GNG12,RRAS
GNG12,RRAS2
GNG13,ADCY1
GNG13,ADCY10
GNG13,ADCY2
GNG13,ADCY3
GNG13,ADCY4
GNG13,ADCY5
GNG13,ADCY6
GNG13,ADCY7
GNG13,ADCY8
GNG13,ADCY9
GNG13,CAMK4
GNG13,GNB4
GNG13,GNG12
GNG13,GNG2
GNG13,GNG8
GNG13,HRAS
GNG13,KRAS
GNG13,LPAR2
GNG13,LPAR5
GNG13,MRAS
GNG13,NRAS
GNG13,PIK3CA
GNG13,PIK3CB
GNG13,PIK3CD
GNG13,PIK3CG
GNG13,PIK3R1
GNG13,PIK3R2
GNG13,PIK3R3
GNG13,PIK3R5
GNG13,PIK3R6
GNG13,PLCB1
GNG13,PLCB2
GNG13,PLCB3
GNG13,PLCB4
GNG13,PLCG1
GNG13,PLCG2
GNG13,PREX1
GNG13,PRKAA1
GNG13,PRKAA2
GNG13,PRKAB1
GNG13,PRKAB2
GNG13,PRKAG1
GNG13,PRKAG2
GNG13,PRKAG3
GNG13,PRKCE
GNG13,RASGRF1
GNG13,RASGRF2
GNG13,RRAS
GNG13,RRAS2
GNG2,ADCY1
GNG2,ADCY10
GNG2,ADCY2
GNG2,ADCY3
GNG2,ADCY4
GNG2,ADCY5
GNG2,ADCY6
GNG2,ADCY7
GNG2,ADCY8
GNG2,ADCY9
GNG2,CAMK4
GNG2,GNB4
GNG2,GNG12
GNG2,GNG8
GNG2,HRAS
GNG2,KRAS
GNG2,LPAR2
GNG2,LPAR5
GNG2,MRAS
GNG2,NRAS
GNG2,PIK3CA
GNG2,PIK3CB
GNG2,PIK3CD
GNG2,PIK3CG
GNG2,PIK3R1
GNG2,PIK3R2
GNG2,PIK3R3
GNG2,PIK3R5
GNG2,PIK3R6
GNG2,PLCB1
GNG2,PLCB2
GNG2,PLCB3
GNG2,PLCB4
GNG2,PLCG1
GNG2,PLCG2
GNG2,PREX1
GNG2,PRKAA1
GNG2,PRKAA2
GNG2,PRKAB1
GNG2,PRKAB2
GNG2,PRKAG1
GNG2,PRKAG2
GNG2,PRKAG3
GNG2,PRKCE
GNG2,RASGRF1
GNG2,RASGRF2
GNG2,RRAS
GNG2,RRAS2
GNG3,ADCY1
GNG3,ADCY10
GNG3,ADCY2
GNG3,ADCY3
GNG3,ADCY4
GNG3,ADCY5
GNG3,ADCY6
GNG3,ADCY7
GNG3,ADCY8
GNG3,ADCY9
GNG3,CAMK4
GNG3,GNB4
GNG3,GNG10
GNG3,GNG11
GNG3,GNG12
GNG3,GNG13
GNG3,GNG2
GNG3,GNG4
GNG3,GNG5
GNG3,GNG7
GNG3,GNG8
GNG3,GNGT1
GNG3,GNGT2
GNG3,HRAS
GNG3,KRAS
GNG3,LPAR2
GNG3,LPAR5
GNG3,MRAS
GNG3,NRAS
GNG3,PIK3CA
GNG3,PIK3CB
GNG3,PIK3CD
GNG3,PIK3CG
GNG3,PIK3R1
GNG3,PIK3R2
GNG3,PIK3R3
GNG3,PIK3R5
GNG3,PIK3R6
GNG3,PLCB1
GNG3,PLCB2
GNG3,PLCB3
GNG3,PLCB4
GNG3,PLCG1
GNG3,PLCG2
GNG3,PREX1
GNG3,PRKAA1
GNG3,PRKAA2
GNG3,PRKAB1
GNG3,PRKAB2
GNG3,PRKAG1
GNG3,PRKAG2
GNG3,PRKAG3
GNG3,PRKCE
GNG3,RASGRF1
GNG3,RASGRF2
GNG3,RRAS
GNG3,RRAS2
GNG4,ADCY1
GNG4,ADCY10
GNG4,ADCY2
GNG4,ADCY3
GNG4,ADCY4
GNG4,ADCY5
GNG4,ADCY6
GNG4,ADCY7
GNG4,ADCY8
GNG4,ADCY9
GNG4,CAMK4
GNG4,GNB4
GNG4,GNG10
GNG4,GNG11
GNG4,GNG12
GNG4,GNG13
GNG4,GNG2
GNG4,GNG5
GNG4,GNG7
GNG4,GNG8
GNG4,GNGT1
GNG4,GNGT2
GNG4,HRAS
GNG4,KRAS
GNG4,LPAR2
GNG4,LPAR5
GNG4,MRAS
GNG4,NRAS
GNG4,PIK3CA
GNG4,PIK3CB
GNG4,PIK3CD
GNG4,PIK3CG
GNG4,PIK3R1
GNG4,PIK3R2
GNG4,PIK3R3
GNG4,PIK3R5
GNG4,PIK3R6
GNG4,PLCB1
GNG4,PLCB2
GNG4,PLCB3
GNG4,PLCB4
GNG4,PLCG1
GNG4,PLCG2
GNG4,PREX1
GNG4,PRKAA1
GNG4,PRKAA2
GNG4,PRKAB1
GNG4,PRKAB2
GNG4,PRKAG1
GNG4,PRKAG2
GNG4,PRKAG3
GNG4,PRKCE
GNG4,RASGRF1
GNG4,RASGRF2
GNG4,RRAS
GNG4,RRAS2
GNG5,ADCY1
GNG5,ADCY10
GNG5,ADCY2
GNG5,ADCY3
GNG5,ADCY4
GNG5,ADCY5
GNG5,ADCY6
GNG5,ADCY7
GNG5,ADCY8
GNG5,ADCY9
GNG5,CAMK4
GNG5,GNB4
GNG5,GNG10
GNG5,GNG11
GNG5,GNG12
GNG5,GNG13
GNG5,GNG2
GNG5,GNG7
GNG5,GNG8
GNG5,GNGT1
GNG5,GNGT2
GNG5,HRAS
GNG5,KRAS
GNG5,LPAR2
GNG5,LPAR5
GNG5,MRAS
GNG5,NRAS
GNG5,PIK3CA
GNG5,PIK3CB
GNG5,PIK3CD
GNG5,PIK3CG
GNG5,PIK3R1
GNG5,PIK3R2
GNG5,PIK3R3
GNG5,PIK3R5
GNG5,PIK3R6
GNG5,PLCB1
